comment_id,post_id,user_id,comment_username,comment_created_at,content,reply_to_comment_id,comment_like_count
16c25701-6b1e-4cde-9ed7-3e01da68251c,e1d99ba5-08bb-4cb6-86b0-9b5aaae3ee28,4d7418d0-b0c1-441d-9365-e1f5c7cd85c2,bellaclub,2026-03-09 21:42:00+00:00,This is why I miss slower media cycles.,,0
fd5ca33f-300d-448d-8d20-d519149ca168,3b4c3d7c-2f0a-425c-9781-42ab7e6a3416,bbc73ce5-c560-4c00-a5ed-dd4894dc8188,thea_hq,2026-03-09 22:42:00+00:00,I think the tricky part is i would love a longer episode on this because the nuance disappears in clips.,98ab9222-c450-4b61-988a-e8069d6bc7df,2
846cdcd5-46f2-4603-946e-5a5ff1dc23a8,e1d99ba5-08bb-4cb6-86b0-9b5aaae3ee28,2b45a69d-9c7d-49d0-b5e6-f94c40a15556,kate92,2026-03-10 03:42:00+00:00,I would love a longer episode on this because the nuance disappears in clips.,,1
b6d88dfd-a1ba-4c31-bc13-cda207f96bf9,e1d99ba5-08bb-4cb6-86b0-9b5aaae3ee28,971b74b9-34b6-4d68-b86b-6374e2cf764f,remis,2026-03-10 04:42:00+00:00,Honestly I think audience fatigue is doing half the work here.,,0
10a980f4-1d6b-4bff-8d96-ea83e77edd39,e1d99ba5-08bb-4cb6-86b0-9b5aaae3ee28,2e1f8d5b-b4dd-4558-bd68-4d9437ac2893,sabrina_notes,2026-03-10 07:42:00+00:00,"I had not thought about it that way, but that feels right.",,1
f98d84cd-2e0e-4108-8238-3484d3dbf48b,3b4c3d7c-2f0a-425c-9781-42ab7e6a3416,5ba27d3d-ac03-42e9-931a-893a0bc836f6,nia,2026-03-10 07:42:00+00:00,My unglamorous answer is that PR teams are better at shaping the vibe than the substance.,,2
21efabfc-5e3a-454e-a9d1-9b75c1037b87,7ddce478-0c9e-4986-8b5c-746a2a9dc0e7,ec455a41-4c72-4c7d-9ace-89f42929f39e,brookea,2026-03-10 15:27:00+00:00,This would make such a good newsletter round-up topic.,,4
4c02c935-b7cc-47c6-9bcf-fef4274d7175,7ddce478-0c9e-4986-8b5c-746a2a9dc0e7,e3c96c28-de69-4eb3-ae92-a701f779dfcf,hazel15,2026-03-11 00:27:00+00:00,Small addition: same. It lands differently once you think about who the audience is.,21efabfc-5e3a-454e-a9d1-9b75c1037b87,0
0cad3a4c-feab-4d29-aebd-dfc31e68fe83,e1d99ba5-08bb-4cb6-86b0-9b5aaae3ee28,fcf6ae40-6003-422e-83a3-52c02a8d1cd6,nora24,2026-03-11 01:42:00+00:00,Counterpoint: there is also a class angle here that people skip past.,16c25701-6b1e-4cde-9ed7-3e01da68251c,2
569df6ca-a753-4be2-80f9-bda340fe255b,e9a44914-a3cb-4091-a52e-3bea608a35ae,26ea0c6b-e2be-4c73-8b4a-ea05405e5aaf,willa55,2026-03-12 16:00:00+00:00,There is also a class angle here that people skip past.,,2
993868f4-7a65-4aab-a739-8a381c1d10c7,e876c999-7fad-44a0-87c5-bfa3ac78ad4b,15a926f0-a4aa-4929-b777-0de0a0766005,jas27,2026-03-13 18:27:00+00:00,I would love a longer episode on this because the nuance disappears in clips.,,2
026f5dc0-0411-4c57-adbd-01eb234132c6,6b2fb792-3795-457a-b4cc-28eb1bb6dc24,0bf84a80-6729-4c12-80af-652ef37f5f0b,beth,2026-03-13 20:00:00+00:00,My unglamorous answer is that PR teams are better at shaping the vibe than the substance.,,4
fdfaa117-6fd2-4e44-9325-89c6093efbfe,6b2fb792-3795-457a-b4cc-28eb1bb6dc24,e6716ed7-f5f8-4f76-8b16-786cb55b5c1a,rubyx,2026-03-14 08:00:00+00:00,I think the internet is flattening the most interesting part of it.,,1
05f5002c-1c13-4c82-969d-f765d9d0d89b,998d1e4d-1c33-4914-8e90-055bd3cd0d5c,64bf7b66-caf8-4812-90d6-79cc29ed42f0,elsie_club,2026-03-15 05:15:00+00:00,"I don't even fully disagree, I just think people overcorrect online.",,0
6401398c-77a4-4359-b012-5c317ce600c7,998d1e4d-1c33-4914-8e90-055bd3cd0d5c,06264520-0673-4fc6-9c00-5b829fd744dc,mabel,2026-03-15 06:15:00+00:00,Counterpoint: i think we pretend these conversations are about ethics when half the time they are about taste.,05f5002c-1c13-4c82-969d-f765d9d0d89b,0
38a6b9f4-e22a-41be-ad24-1000b12b9c5a,86e188be-c8ac-4809-8637-6528b92f210b,4cca996c-dea3-42ff-aa43-0212eb63d16c,islax,2026-03-18 02:39:00+00:00,"This is where access, taste and timing all get muddled together.",,0
d29ad29e-eaaf-4448-a237-85d0762fca80,86e188be-c8ac-4809-8637-6528b92f210b,af539199-de83-4688-9b2a-e07b09231d2a,delia_daily,2026-03-18 05:39:00+00:00,I keep coming back to who benefits from the framing.,,2
6a791070-318d-4170-9fe8-bf83900d5c41,86e188be-c8ac-4809-8637-6528b92f210b,8c3853ef-e9fd-489e-a00e-c4e6de6388c3,soph,2026-03-18 09:39:00+00:00,I think we pretend these conversations are about ethics when half the time they are about taste.,,1
b58101a7-58e2-4b63-acd1-01085602757b,304860d8-3207-4a61-be9c-371fa3086a31,1fd42c2d-fadb-4794-8d33-f4eefae244ac,cleo,2026-03-18 16:39:00+00:00,This is why I miss slower media cycles.,,1
9101e472-9591-48ba-a111-950c048c88dc,fb7cb5bd-14fc-424c-8ada-76a7688727a6,b9c72815-43ef-4b19-bccc-3fef787c4ac1,alixs,2026-03-18 22:51:00+00:00,I would love a longer episode on this because the nuance disappears in clips.,,2
7d3cb037-3d45-423a-b639-b02201a5538c,1b3e2721-f5d7-434b-a363-69c6a7f2a42c,317197bc-cb0c-419a-9ee3-47442a2a4d44,job,2026-03-18 23:12:00+00:00,There is also a class angle here that people skip past.,,0
f614f715-80fd-479d-9db6-eafe24b1c9a7,fb7cb5bd-14fc-424c-8ada-76a7688727a6,30e3dc10-27da-46ca-a33a-72d218fee6ec,pearl16,2026-03-19 01:51:00+00:00,"I had not thought about it that way, but that feels right.",,0
60b34ffc-eefa-49af-86c3-cda710e21db9,86e188be-c8ac-4809-8637-6528b92f210b,19f2ec2b-a1e3-4519-84fa-d81188027b81,nell_xo,2026-03-19 03:39:00+00:00,Small addition: for me it comes down to whether the person seems self-aware or just strategic.,d29ad29e-eaaf-4448-a237-85d0762fca80,0
04f545a4-2fc5-4920-b60b-4c04470c3d1d,1b3e2721-f5d7-434b-a363-69c6a7f2a42c,9c5ff107-b6e3-49b9-a880-14a8d4a6055a,coco_daily,2026-03-19 05:12:00+00:00,The most revealing part is always what gets framed as relatable.,,4
6f00cdb0-e9e5-4d28-88a3-0da450172610,86e188be-c8ac-4809-8637-6528b92f210b,66c36fbf-b638-48b9-82db-f015331857ba,isla_x,2026-03-19 07:39:00+00:00,"This is where access, taste and timing all get muddled together.",,1
4d6e9d65-acb7-4134-bddf-45a21a6d1e19,304860d8-3207-4a61-be9c-371fa3086a31,cdec4c8a-245c-45c0-b460-1088a8215823,freya,2026-03-19 10:39:00+00:00,"I don't have a full thesis, but my gut says we're rewarding familiarity.",,0
9afc5f46-442e-4327-a272-19574d6031bc,304860d8-3207-4a61-be9c-371fa3086a31,f97fc0e9-dace-4428-8859-ad8ebd2532fd,tara,2026-03-19 11:39:00+00:00,"This is where access, taste and timing all get muddled together.",,1
3bc7106f-4ac8-481b-a7cb-9d473bc916a0,304860d8-3207-4a61-be9c-371fa3086a31,7536b309-735c-4261-a2fd-521e379a5ca4,annieb,2026-03-19 14:39:00+00:00,For me it comes down to whether the person seems self-aware or just strategic.,,0
182fe509-c767-4766-856c-815132be03e9,1b3e2721-f5d7-434b-a363-69c6a7f2a42c,7536b309-735c-4261-a2fd-521e379a5ca4,annieb,2026-03-19 17:12:00+00:00,I think the internet is flattening the most interesting part of it.,,1
5afeb505-5e31-4dd7-ad4b-e52cca31c595,1b3e2721-f5d7-434b-a363-69c6a7f2a42c,5ba27d3d-ac03-42e9-931a-893a0bc836f6,nia,2026-03-19 21:12:00+00:00,"This is where access, taste and timing all get muddled together.",,0
232a587d-0a5f-4435-91d5-f957efa09918,1b3e2721-f5d7-434b-a363-69c6a7f2a42c,7b71142d-776d-422c-9dd8-e8a1db4563e1,layla,2026-03-20 00:12:00+00:00,My unglamorous answer is that PR teams are better at shaping the vibe than the substance.,,0
41d45b05-eb81-40e5-8bcd-df84cc46f22c,1b3e2721-f5d7-434b-a363-69c6a7f2a42c,b3cbce25-bcfc-4039-8e81-460817f8514c,poppy_club,2026-03-20 01:12:00+00:00,For me it comes down to whether the person seems self-aware or just strategic.,,0
e33a4dd4-6bc5-4247-8ab3-7d1b2965ab46,0aa50379-aa7c-4811-b0a1-db0c529a099f,1fd42c2d-fadb-4794-8d33-f4eefae244ac,cleo,2026-03-20 02:18:00+00:00,This would make such a good newsletter round-up topic.,,0
ab2b1f8f-d66d-4bd4-8d8a-888521537dec,0aa50379-aa7c-4811-b0a1-db0c529a099f,c46eb7b5-1cd6-4b09-97c3-0cb70933c953,fern,2026-03-20 11:18:00+00:00,Counterpoint: for me it comes down to whether the person seems self-aware or just strategic.,e33a4dd4-6bc5-4247-8ab3-7d1b2965ab46,1
44d34c4f-127f-406b-84aa-1a7a1ef5c983,3c4bab93-8dd7-4f9f-b155-2ac60d2ba966,7b71142d-776d-422c-9dd8-e8a1db4563e1,layla,2026-03-25 06:12:00+00:00,I keep coming back to who benefits from the framing.,,2
328b3344-77c2-4327-bb0f-fe42b891e60f,3c4bab93-8dd7-4f9f-b155-2ac60d2ba966,3c328caf-a188-4e5b-ba10-45f70f18c6b8,hazel_s,2026-03-25 08:12:00+00:00,This would make such a good newsletter round-up topic.,,1
b6aa7f23-06df-4b32-834d-8add1b5fb3e5,59a7b8cf-33d1-4d84-855f-e02b9045476f,51efd9cc-9dd5-4483-b6de-ee8e728b82e9,paige69,2026-03-25 13:51:00+00:00,"I don't even fully disagree, I just think people overcorrect online.",,2
6b389674-60cf-4cc0-9cbb-e6890a7d7cda,59a7b8cf-33d1-4d84-855f-e02b9045476f,6a7e4ed2-ba2b-4bf7-96ac-d65968586436,lucy,2026-03-25 15:51:00+00:00,For me it comes down to whether the person seems self-aware or just strategic.,,2
a53bf20b-b83e-44e3-bc26-6fa37417a910,59a7b8cf-33d1-4d84-855f-e02b9045476f,b09208d7-39f5-4e12-b9b2-f069b81a344f,elsie,2026-03-25 18:51:00+00:00,"Totally, but i keep coming back to who benefits from the framing.",b6aa7f23-06df-4b32-834d-8add1b5fb3e5,0
564cf5d6-f65c-4125-88e8-0551b06712d0,59a7b8cf-33d1-4d84-855f-e02b9045476f,bd7c68e4-dbd3-42dd-a87e-932ce8096d75,nell35,2026-03-26 03:51:00+00:00,"There is a good point buried in the mess, but people are reacting to the performance of it all.",,0
99f14fd2-cf22-4fa4-acc4-8b2e5e162cab,df44d941-4ec3-4b8a-9105-4128a81bcb90,c270ec6c-6810-4ef0-9cf1-5fdd69736fac,frankie_x,2026-03-26 20:22:00+00:00,This is exactly the kind of topic that sounds bigger online than it is offline.,,1
a5fdf6a2-65f5-47f6-8ee4-f6706e4ad399,df44d941-4ec3-4b8a-9105-4128a81bcb90,51efd9cc-9dd5-4483-b6de-ee8e728b82e9,paige69,2026-03-26 21:22:00+00:00,"I don't even fully disagree, I just think people overcorrect online.",,1
407c40e7-170c-4102-91af-aae98f5af0a3,df44d941-4ec3-4b8a-9105-4128a81bcb90,36440350-a43e-4388-b514-a9a691954bc9,mae,2026-03-26 22:22:00+00:00,Counterpoint: for me it comes down to whether the person seems self-aware or just strategic.,99f14fd2-cf22-4fa4-acc4-8b2e5e162cab,2
517c67a9-87bc-445f-94e1-d9a10302cd95,35c86f01-08a4-4c94-828d-b3b0cc31b033,30e3dc10-27da-46ca-a33a-72d218fee6ec,pearl16,2026-03-26 23:47:00+00:00,The most revealing part is always what gets framed as relatable.,,0
1a6ebc66-882a-4b14-85e7-855f117ac027,35c86f01-08a4-4c94-828d-b3b0cc31b033,f97fc0e9-dace-4428-8859-ad8ebd2532fd,tara,2026-03-27 08:47:00+00:00,Counterpoint: for me it comes down to whether the person seems self-aware or just strategic.,517c67a9-87bc-445f-94e1-d9a10302cd95,1
4a3f7b75-548f-487d-af4f-81417635f800,df44d941-4ec3-4b8a-9105-4128a81bcb90,d166e831-26a9-40e0-a695-15fc5c03cd78,layla_x,2026-03-27 10:22:00+00:00,There is also a class angle here that people skip past.,,1
9a52d61a-4511-478b-b3ae-0ee9cc1de2b1,df44d941-4ec3-4b8a-9105-4128a81bcb90,d3f621e6-367a-4f80-8697-80ba92f7badd,amber,2026-03-27 12:22:00+00:00,"I think the tricky part is i don't have a full thesis, but my gut says we're rewarding familiarity.",4a3f7b75-548f-487d-af4f-81417635f800,1
d99b7382-8d43-493d-9ec6-116b95ed99b4,e1edcf7b-0b8b-40b8-b643-d60f9af9051e,adcc0798-5cf1-4160-b39f-6d8b5e65f5b1,yasmin,2026-03-27 15:27:00+00:00,There is also a class angle here that people skip past.,,1
15006d91-ccde-4449-b498-fd46b728657e,e1edcf7b-0b8b-40b8-b643-d60f9af9051e,577ed759-7e42-4251-a832-b7d1acb65208,heidi_notes,2026-03-27 19:27:00+00:00,"I had not thought about it that way, but that feels right.",,0
04606940-7f3b-4fbd-a4fc-1255fca29da3,e1edcf7b-0b8b-40b8-b643-d60f9af9051e,c46eb7b5-1cd6-4b09-97c3-0cb70933c953,fern,2026-03-27 20:27:00+00:00,This would make such a good newsletter round-up topic.,,2
4aef1c0a-01d9-4428-ba46-637c79100646,8d87c598-47d2-4a52-aa92-a325b7f3eea7,8c3853ef-e9fd-489e-a00e-c4e6de6388c3,soph,2026-03-28 00:05:00+00:00,I keep coming back to who benefits from the framing.,,0
bd02980b-6bd6-47a1-82e2-c2482cdb4751,35c86f01-08a4-4c94-828d-b3b0cc31b033,fa3fabd0-38ca-4d43-a274-3deee2633ae3,casshq,2026-03-28 02:47:00+00:00,I think we pretend these conversations are about ethics when half the time they are about taste.,,0
9e2e6089-c740-46d3-8159-23f5a562f8c6,8d87c598-47d2-4a52-aa92-a325b7f3eea7,c46eb7b5-1cd6-4b09-97c3-0cb70933c953,fern,2026-03-28 06:05:00+00:00,This would make such a good newsletter round-up topic.,,1
074c835f-cc55-4dbf-84e1-6f9624d420c6,8d87c598-47d2-4a52-aa92-a325b7f3eea7,6d82a1a1-c18b-412f-81c9-3d0dd60a712e,josie,2026-03-28 18:05:00+00:00,I think the internet is flattening the most interesting part of it.,,0
2cdcb909-eeb9-4a51-a790-913d65e61d0a,d8f0e5bc-f4aa-4fc1-a233-1044c7ddbb91,92a2012e-738d-4a74-becf-07dd07ab44f7,lila,2026-03-30 11:00:00+00:00,Love this framing. I think the issue is people confuse access with talent.,,2
9fb6c6a0-b000-4088-ba0e-50a3676d2292,d8f0e5bc-f4aa-4fc1-a233-1044c7ddbb91,92a2012e-738d-4a74-becf-07dd07ab44f7,lila,2026-03-30 12:00:00+00:00,Yes! And the internet only seems to tolerate nuance when the person is already liked.,,1
1d2f1bd4-f39d-435c-921e-698bd2e79b7a,d8f0e5bc-f4aa-4fc1-a233-1044c7ddbb91,92a2012e-738d-4a74-becf-07dd07ab44f7,lila,2026-03-30 13:00:00+00:00,Replying because this is exactly why the conversation gets flattened.,2cdcb909-eeb9-4a51-a790-913d65e61d0a,1
14a1abd7-a971-4ee0-8361-c91c3e3bf4ff,0707d0e2-88b0-4ed4-aae2-7f0352dbc1c1,f97fc0e9-dace-4428-8859-ad8ebd2532fd,tara,2026-03-31 11:00:00+00:00,The Jia Tolentino essays are still my go-to for this topic.,,2
9b191ca2-63da-4f45-bff6-12a7339e4239,0707d0e2-88b0-4ed4-aae2-7f0352dbc1c1,f97fc0e9-dace-4428-8859-ad8ebd2532fd,tara,2026-03-31 12:00:00+00:00,There was also a great Guardian profile last year that unpacked the business side.,,0
d4108fd2-7bd6-440d-b4b2-144a322fa976,45917656-6d24-4051-b55f-c6590833f526,1c685bd4-a8dc-48db-aeca-bab50ba7438f,esme95,2026-04-01 00:51:00+00:00,Same. It lands differently once you think about who the audience is.,,0
1df8608f-01fe-4de1-8299-5e84b0915203,45917656-6d24-4051-b55f-c6590833f526,15a926f0-a4aa-4929-b777-0de0a0766005,jas27,2026-04-01 02:51:00+00:00,My take is less dramatic: people just want a neat story arc.,,0
b5ead075-8d8c-43ff-ba1f-da0c3f3c72f1,45917656-6d24-4051-b55f-c6590833f526,37ff55fb-7f56-490d-a711-e1f8998e18a4,islaclub,2026-04-01 05:51:00+00:00,Small addition: this is exactly the kind of topic that sounds bigger online than it is offline.,1df8608f-01fe-4de1-8299-5e84b0915203,1
9e169800-3643-4056-ba4f-06dbdab4ae82,9c124498-340f-47a4-8771-8d0d3b8cf908,5ba27d3d-ac03-42e9-931a-893a0bc836f6,nia,2026-04-01 11:00:00+00:00,"Mine is Hacks. Smart, sharp, and zero emotional admin required.",,3
fd600315-da88-44d3-8f62-b5088cec67cd,9c124498-340f-47a4-8771-8d0d3b8cf908,f97fc0e9-dace-4428-8859-ad8ebd2532fd,tara,2026-04-01 12:00:00+00:00,The white lotus is my toxic comfort pick.,,1
51a6d467-bbe7-44df-8b77-f10730868a64,e85aa71f-0e17-4881-9eaf-840b3432d863,274354bb-3aa8-4c84-9b6f-38f0fe9b6743,lexidaily,2026-04-01 13:47:00+00:00,"Yes, and the tone matters almost more than the facts.",,4
9655c7cb-6c81-4e03-8362-5a4c70696b14,5dc3030f-337e-45d1-886f-5ccb2a75d31b,92a2012e-738d-4a74-becf-07dd07ab44f7,lila,2026-04-01 22:05:00+00:00,The most revealing part is always what gets framed as relatable.,,2
9a2ea24b-cf4c-4460-8992-9ade696fe87b,41fcff45-6368-499e-acd4-2bc044a3e18c,1fd42c2d-fadb-4794-8d33-f4eefae244ac,cleo,2026-04-02 11:00:00+00:00,If it starts after 6:30pm I??▌ 100% in.,,2
503fa6d2-2703-4db7-a5c8-8616dc923d2f,41fcff45-6368-499e-acd4-2bc044a3e18c,f97fc0e9-dace-4428-8859-ad8ebd2532fd,tara,2026-04-02 12:00:00+00:00,"Would absolutely come, especially if there??┬ a quick group intro so it??┬ not awkward.",,1
c096041d-2b3d-48b9-b2db-3b7885bd721d,41fcff45-6368-499e-acd4-2bc044a3e18c,f97fc0e9-dace-4428-8859-ad8ebd2532fd,tara,2026-04-02 13:00:00+00:00,Replying to this because same ??a tiny bit of structure helps.,503fa6d2-2703-4db7-a5c8-8616dc923d2f,0
5f70e20d-25fe-496f-a079-d8169a7f8d65,5dc3030f-337e-45d1-886f-5ccb2a75d31b,46cf5f34-9e5c-49c2-a6dd-afae777aa143,harper_s,2026-04-02 16:05:00+00:00,"I had not thought about it that way, but that feels right.",,1
4753c17c-61d5-4803-997f-40f63b434e75,5dc3030f-337e-45d1-886f-5ccb2a75d31b,7716d5c5-f68c-4d02-b068-a9e35a9545c4,sasha_zz,2026-04-02 20:05:00+00:00,My take is less dramatic: people just want a neat story arc.,,2
ec50facc-a036-45d8-b44b-adf9c71dde47,6a7d33d9-89e4-4e49-918e-2a38a261753b,1fd42c2d-fadb-4794-8d33-f4eefae244ac,cleo,2026-04-03 11:00:00+00:00,Hard agree. Tears do not equal accountability.,,2
a1861e60-8322-46e2-b676-0246ebbd9d41,6a7d33d9-89e4-4e49-918e-2a38a261753b,3c46fc4c-22a4-4dca-9078-1eb0d5d529cc,mads,2026-04-03 12:00:00+00:00,I think context matters though; some people really do change when the incentives change.,,2
b34a9f2a-ec43-4829-88bd-e695385f3e3f,a787633a-2847-46a6-8524-6f47033f0b07,92a2012e-738d-4a74-becf-07dd07ab44f7,lila,2026-04-04 11:00:00+00:00,My takeaway was that fame now feels more like a job than a fantasy.,,2
6f88dc4a-73a2-42c4-a592-33a1abe21fb0,a787633a-2847-46a6-8524-6f47033f0b07,f97fc0e9-dace-4428-8859-ad8ebd2532fd,tara,2026-04-04 12:00:00+00:00,The quote about visibility not being the same as intimacy really stuck with me.,,1
0d444b7a-16e8-4106-bc83-3c3dc05118f7,4221aa0a-a6aa-4a33-b14e-6f177363c349,4cca996c-dea3-42ff-aa43-0212eb63d16c,islax,2026-04-04 12:15:00+00:00,My take is less dramatic: people just want a neat story arc.,,1
c2895907-19cc-4692-a3c5-b1275e6d5c1d,8b8edea4-d7a8-4d2b-b0db-ba207e05c3d1,7b71142d-776d-422c-9dd8-e8a1db4563e1,layla,2026-04-04 12:15:00+00:00,For me it comes down to whether the person seems self-aware or just strategic.,,3
480aef03-44f6-4162-a382-a5161c786862,a787633a-2847-46a6-8524-6f47033f0b07,3c46fc4c-22a4-4dca-9078-1eb0d5d529cc,mads,2026-04-04 13:00:00+00:00,Adding a reading rec: The Cut had a solid piece on this.,,1
ccd18e5b-e804-46b0-9e46-dfd637ddfb8a,8b8edea4-d7a8-4d2b-b0db-ba207e05c3d1,1c685bd4-a8dc-48db-aeca-bab50ba7438f,esme95,2026-04-04 18:15:00+00:00,Replying because my unglamorous answer is that PR teams are better at shaping the vibe than the substance.,c2895907-19cc-4692-a3c5-b1275e6d5c1d,0
f0beee04-cc4c-4a7b-affc-021e7ebbe7e5,d9e168ee-f673-40e0-b41a-e95af1bb1cd3,1e89dda9-18f6-4def-9abf-5bf0290cc970,arielzz,2026-04-04 23:08:00+00:00,This would make such a good newsletter round-up topic.,,0
62e00525-6672-45a6-8fb5-5a72f46e15df,d9e168ee-f673-40e0-b41a-e95af1bb1cd3,d48cb34a-67cb-4a35-ab29-05b3fd2d2699,ana,2026-04-05 08:08:00+00:00,"Totally, but i keep coming back to who benefits from the framing.",f0beee04-cc4c-4a7b-affc-021e7ebbe7e5,1
5ce38bb2-f4bc-4b26-a58e-de60e202d133,d9e168ee-f673-40e0-b41a-e95af1bb1cd3,e6716ed7-f5f8-4f76-8b16-786cb55b5c1a,rubyx,2026-04-05 10:08:00+00:00,There is also a class angle here that people skip past.,,2
a303833b-ff70-4bb8-82c9-2a292032fdcd,72698255-5753-4c5f-9a87-046f0b38893b,3c46fc4c-22a4-4dca-9078-1eb0d5d529cc,mads,2026-04-05 11:00:00+00:00,New Girl forever. No notes.,,2
282988d7-00df-4446-bd97-66ed12190e91,72698255-5753-4c5f-9a87-046f0b38893b,5ba27d3d-ac03-42e9-931a-893a0bc836f6,nia,2026-04-05 12:00:00+00:00,Gilmore Girls but only autumn episodes.,,0
2cd71e54-b10c-46a1-b5de-32c0c03b1bac,ebe938ce-8291-4fa2-869e-bd3acb6737fe,5ba27d3d-ac03-42e9-931a-893a0bc836f6,nia,2026-04-06 11:00:00+00:00,"Host-only for analysis, guests for interviews.",,1
5f1137f5-0818-4d88-9825-3e9192ced1c8,ebe938ce-8291-4fa2-869e-bd3acb6737fe,8c3853ef-e9fd-489e-a00e-c4e6de6388c3,soph,2026-04-06 12:00:00+00:00,Guest eps when the chemistry is actually good.,,2
